"gene","cluster_id","logFC","logCPM","F","p_val","p_adj.loc","p_adj.glb","contrast"
"SAT1","Mono-CD16",0.0853843591803464,14.0521257287106,0.156697948852762,0.693731883625709,0.888416983904378,1,"group_idcSLE-group_idcHD"
"PLD4","Mono-CD16",0.602708952805445,9.33619305816882,0.685108450537435,0.411376320528541,0.78507708694927,1,"group_idcSLE-group_idcHD"
"GZMH","Mono-CD16",0.400808556022312,9.03527196680581,0.233286696853734,0.697585789863677,0.888416983904378,1,"group_idcSLE-group_idcHD"
"MS4A1","Mono-CD16",0.396168133297282,8.88978714777176,1.21756722881919,0.535036470302399,0.806649463724216,1,"group_idcSLE-group_idcHD"
"CMC1","Mono-CD16",0.769706558897445,9.21999285575196,0.85733349103747,0.358492716835175,0.773704717551885,1,"group_idcSLE-group_idcHD"
"APOBEC3B","Mono-CD16",3.27848300709765,9.37826632504953,8.54046491529497,0.00526120683149817,0.153330228485094,1,"group_idcSLE-group_idcHD"
"HSP90B1","Mono-CD16",0.615708621300382,10.0187926290183,0.909207269706278,0.344457278969563,0.773704717551885,1,"group_idcSLE-group_idcHD"
"FGFBP2","Mono-CD16",1.74014250060929,9.02319146124223,4.68718234418923,0.0793310731718676,0.463365590556576,1,"group_idcSLE-group_idcHD"
"MNDA","Mono-CD16",0.972740346210597,10.7018104666331,2.92928211449111,0.0925669452380922,0.473643407194234,1,"group_idcSLE-group_idcHD"
"VCAN","Mono-CD16",3.72339814851579,9.54376813860714,10.5562073736109,0.00210556132627067,0.0954933989738051,1,"group_idcSLE-group_idcHD"
"SERPINA1","Mono-CD16",0.234737865270487,12.2785894347942,0.575014801070233,0.45147947740101,0.806572877096991,1,"group_idcSLE-group_idcHD"
"TYMP","Mono-CD16",0.990942101887302,12.3733647734873,13.0091726179706,0.000664809484193182,0.0459588356001121,1,"group_idcSLE-group_idcHD"
"MS4A7","Mono-CD16",-0.21928612531184,11.5833890593158,0.389495857124959,0.535120167284463,0.806649463724216,1,"group_idcSLE-group_idcHD"
"XCL2","Mono-CD16",0.316480330827543,8.87569192272013,1.47843954427047,0.535036360144207,0.806649463724216,1,"group_idcSLE-group_idcHD"
"C15orf48","Mono-CD16",2.51264775757098,9.1674288360776,6.19202612626554,0.0163154841821341,0.202890940393958,1,"group_idcSLE-group_idcHD"
"CTSS","Mono-CD16",0.0324461448971805,13.3553337215778,0.0210401167983178,0.885194940273352,0.96694511076749,1,"group_idcSLE-group_idcHD"
"CFD","Mono-CD16",-0.301459828211359,12.0750609213855,0.610867780682776,0.43778105807182,0.796425297753647,1,"group_idcSLE-group_idcHD"
"S100A11","Mono-CD16",0.147231990837366,13.1777826530281,0.315046027602892,0.57685836697337,0.825153619548178,1,"group_idcSLE-group_idcHD"
"SPON2","Mono-CD16",1.29492226959639,9.17816266803202,1.86393582117115,0.177676945008684,0.622520967045511,1,"group_idcSLE-group_idcHD"
"LGALS2","Mono-CD16",1.73133597068577,9.86873689172207,4.63267051965114,0.0357303562060102,0.313046643577657,1,"group_idcSLE-group_idcHD"
"RP5-887A10.1","Mono-CD16",0.384434956443807,8.8868291932135,1.27800551202448,0.535036425481483,0.806649463724216,1,"group_idcSLE-group_idcHD"
"CD14","Mono-CD16",1.73355790676291,9.85431347357988,5.1217408022758,0.0275574833236892,0.268947084083093,1,"group_idcSLE-group_idcHD"
"GZMA","Mono-CD16",-0.908200281631857,9.13149697439823,1.59963586727823,0.308060315847478,0.73364943413164,1,"group_idcSLE-group_idcHD"
"CLU","Mono-CD16",1.40542660788941,8.96704364775483,4.10151934623107,0.100743501323765,0.473643407194234,1,"group_idcSLE-group_idcHD"
"S100A6","Mono-CD16",0.155327621566225,14.2166041449682,0.438851656386125,0.510417506401222,0.806649463724216,1,"group_idcSLE-group_idcHD"
"PSAP","Mono-CD16",0.212094255559372,13.3432079182064,0.698824570515973,0.406761731319153,0.782094368218508,1,"group_idcSLE-group_idcHD"
"RETN","Mono-CD16",1.49843895207869,9.43706672395808,2.71342844075498,0.105155018518253,0.488400718539597,1,"group_idcSLE-group_idcHD"
"IFNG","Mono-CD16",0.662786959861561,8.9051283600052,2.09691374234688,0.380329535315456,0.773704717551885,1,"group_idcSLE-group_idcHD"
"MS4A6A","Mono-CD16",2.79385130118277,9.99630053535814,10.1766973192614,0.00233974896773283,0.0968670012631691,1,"group_idcSLE-group_idcHD"
"RNASE2","Mono-CD16",0.947905566282321,9.13396172918044,1.42056972876215,0.238378611736539,0.683233864865694,1,"group_idcSLE-group_idcHD"
"NRGN","Mono-CD16",0.555263808287062,9.19654075733789,0.573859946781673,0.45193188444345,0.806572877096991,1,"group_idcSLE-group_idcHD"
"NEAT1","Mono-CD16",0.25493782094138,13.1055879884598,0.811163182011214,0.371666162798872,0.773704717551885,1,"group_idcSLE-group_idcHD"
"LMNA","Mono-CD16",-0.495756158611227,9.47547195508038,0.45879128465051,0.501001747640978,0.806649463724216,1,"group_idcSLE-group_idcHD"
"RGS1","Mono-CD16",2.26193942533233,9.11589927279375,5.90976362517148,0.0253085358869578,0.253414041153824,1,"group_idcSLE-group_idcHD"
"MYOM2","Mono-CD16",-0.889126849364309,8.89436353254198,4.01342947729331,0.294746702769699,0.716876247721695,1,"group_idcSLE-group_idcHD"
"CSTA","Mono-CD16",-0.0211417246796422,11.1259028831447,0.003515337955233,0.952933759954252,0.993524931524548,1,"group_idcSLE-group_idcHD"
"SEC11C","Mono-CD16",0.593399776841335,9.34232685290794,0.60585751718958,0.439655982305987,0.796676818590575,1,"group_idcSLE-group_idcHD"
"S100A4","Mono-CD16",0.144740989058259,14.5827947325595,0.446550852212293,0.506745731572116,0.806649463724216,1,"group_idcSLE-group_idcHD"
"CD38","Mono-CD16",1.06953976675104,8.93984110781578,3.33218983036453,0.214725706953546,0.648252358362603,1,"group_idcSLE-group_idcHD"
"LILRA3","Mono-CD16",1.55490326427364,9.95469636865709,3.9342456846358,0.0522654262880825,0.380157015736902,1,"group_idcSLE-group_idcHD"
"RP11-290F20.3","Mono-CD16",-0.466764226881037,11.2292316545611,1.57275947351547,0.215060420630425,0.648252358362603,1,"group_idcSLE-group_idcHD"
"GRN","Mono-CD16",0.716441025354245,11.1443930073107,3.15094496582251,0.0813637630251702,0.46814523352542,1,"group_idcSLE-group_idcHD"
"GPX1","Mono-CD16",0.329737929606956,11.2199359951939,0.519838553964062,0.473935201881844,0.806649463724216,1,"group_idcSLE-group_idcHD"
"CLIC3","Mono-CD16",-0.359622983285213,8.95312539045296,0.256565115400866,0.706933638945529,0.888416983904378,1,"group_idcSLE-group_idcHD"
"CD68","Mono-CD16",0.183218941614116,11.5367444281953,0.386847775051657,0.536506493236358,0.806649463724216,1,"group_idcSLE-group_idcHD"
"HES1","Mono-CD16",-0.0431283598125021,9.17562332624886,0.0040091484825794,0.949740788880641,0.993524931524548,1,"group_idcSLE-group_idcHD"
"SPI1","Mono-CD16",0.538933533827526,11.8730741748305,3.44414949512972,0.0687857777826469,0.427692215084039,1,"group_idcSLE-group_idcHD"
"THBS1","Mono-CD16",0.760803626808293,8.90275892610315,2.92005332934126,0.28261830118262,0.716876247721695,1,"group_idcSLE-group_idcHD"
"HMOX1","Mono-CD16",0.801515903099686,10.4340242030862,2.15644824287294,0.147614820501385,0.570987494212719,1,"group_idcSLE-group_idcHD"
"CPVL","Mono-CD16",-0.125427764254011,10.129639056114,0.0606082521809083,0.806444903011708,0.940649047234534,1,"group_idcSLE-group_idcHD"
"CD79B","Mono-CD16",-0.568080227753516,10.2379178342697,1.37529175619348,0.245911096531826,0.698503781678003,1,"group_idcSLE-group_idcHD"
"MAFB","Mono-CD16",0.194202040874082,10.6941435867315,0.201345710773737,0.655383020223606,0.869707932172806,1,"group_idcSLE-group_idcHD"
"XBP1","Mono-CD16",0.826698394664182,9.67274690298194,1.65465028423342,0.203664642969474,0.648252358362603,1,"group_idcSLE-group_idcHD"
"CKB","Mono-CD16",-0.136421194133653,9.8192880410966,0.0513541484292392,0.821555641411557,0.943993143857393,1,"group_idcSLE-group_idcHD"
"IER3","Mono-CD16",0.964905669669065,9.65779329548349,1.50573617188043,0.224967986476047,0.664560603728093,1,"group_idcSLE-group_idcHD"
"KLRF1","Mono-CD16",0.918235334757729,8.92673103895887,2.29814186844787,0.282618315060235,0.716876247721695,1,"group_idcSLE-group_idcHD"
"COTL1","Mono-CD16",-0.195420762880972,13.3594646858934,0.790561439452709,0.377766073152871,0.773704717551885,1,"group_idcSLE-group_idcHD"
"PLAUR","Mono-CD16",-0.43578258690303,10.6756406552227,1.30448227501294,0.258297113025174,0.701092633427846,1,"group_idcSLE-group_idcHD"
"CST7","Mono-CD16",0.748737359029156,9.10191073289741,0.74357971681017,0.392225375467718,0.776402018150385,1,"group_idcSLE-group_idcHD"
"IFI30","Mono-CD16",0.491884116292256,11.0909632394147,1.54679047801471,0.218834780372957,0.651434809527219,1,"group_idcSLE-group_idcHD"
"TMEM176B","Mono-CD16",-0.27431172240232,9.86686525923823,0.175925408966892,0.676516774392581,0.882562492481692,1,"group_idcSLE-group_idcHD"
"HES4","Mono-CD16",0.505053485633046,10.666376387741,1.09354942982714,0.300216926862523,0.724864801282327,1,"group_idcSLE-group_idcHD"
"KLF4","Mono-CD16",-0.247650865498203,10.7119016147562,0.386440927371183,0.536720071193934,0.806649463724216,1,"group_idcSLE-group_idcHD"
"ID3","Mono-CD16",0.559033784306039,8.88900312681633,2.44887581698247,0.380329509828148,0.773704717551885,1,"group_idcSLE-group_idcHD"
"SOX4","Mono-CD16",0.901449001688369,9.23860858829118,1.33464073744817,0.260977413480923,0.701092633427846,1,"group_idcSLE-group_idcHD"
"MAP3K7CL","Mono-CD16",-0.027422427966532,9.06739892294311,0.000582009085905709,0.980839496105585,0.995164163697973,1,"group_idcSLE-group_idcHD"
"IFIT3","Mono-CD16",2.24807262030842,9.69789113711215,6.73263557557433,0.012085177591194,0.178163040302905,1,"group_idcSLE-group_idcHD"
"TIMP1","Mono-CD16",0.908404974846228,11.8318180225256,4.41103812153405,0.0402622988703025,0.323067843035081,1,"group_idcSLE-group_idcHD"
"CEBPD","Mono-CD16",-0.845460994059401,10.2555456480769,2.54911865351412,0.116031672720098,0.516159795218566,1,"group_idcSLE-group_idcHD"
"VIM","Mono-CD16",-0.395709079594117,12.2474185369563,2.29662854301558,0.135327278891506,0.544303547663341,1,"group_idcSLE-group_idcHD"
"ACTB","Mono-CD16",-0.0251074434047661,15.5602885431665,0.018782669660894,0.89148707423743,0.96694511076749,1,"group_idcSLE-group_idcHD"
"EGR1","Mono-CD16",1.58161514562109,8.99907444430897,3.95382442838125,0.100743503477117,0.473643407194234,1,"group_idcSLE-group_idcHD"
"PPP1R14A","Mono-CD16",-1.20574711696137,8.88505100250212,8.79043137027648,0.061905906746324,0.403346551636872,1,"group_idcSLE-group_idcHD"
"HSPA1B","Mono-CD16",2.77684643436147,9.22908631021776,5.74536331474306,0.0204296590574833,0.223763101109364,1,"group_idcSLE-group_idcHD"
"VPREB3","Mono-CD16",0.635620186039219,8.89984644552703,2.21725935333368,0.380329523021283,0.773704717551885,1,"group_idcSLE-group_idcHD"
"ZNF683","Mono-CD16",0.38381834724291,8.88668558969686,1.28078910325663,0.535036423866601,0.806649463724216,1,"group_idcSLE-group_idcHD"
"KIAA0125","Mono-CD16",0.316480330827543,8.87569192272013,1.47843954427047,0.535036360144207,0.806649463724216,1,"group_idcSLE-group_idcHD"
"ANXA2","Mono-CD16",-0.345414177443612,11.4826403683708,1.05236652847205,0.309410820248914,0.734017668959731,1,"group_idcSLE-group_idcHD"
"CD163","Mono-CD16",2.22011864850343,9.09047992268116,6.0443097546419,0.017568330407634,0.211185474463719,1,"group_idcSLE-group_idcHD"
"TNF","Mono-CD16",-0.428216303812317,9.44893689996633,0.30181443740424,0.584949834460258,0.827516187832769,1,"group_idcSLE-group_idcHD"
"TNFSF10","Mono-CD16",1.54834423583772,10.4635417484536,5.12931481798606,0.0274479224158423,0.268947084083093,1,"group_idcSLE-group_idcHD"
"KLRD1","Mono-CD16",-0.165393570487564,8.95421187662467,0.0527841375124536,0.885228006053759,0.96694511076749,1,"group_idcSLE-group_idcHD"
"RGS2","Mono-CD16",0.566495073630071,11.3887233226951,2.19283982501115,0.14430557248009,0.570562032728973,1,"group_idcSLE-group_idcHD"
"PLBD1","Mono-CD16",1.31232304566209,9.50857640391674,3.3414988725146,0.0729270210099188,0.449813865589179,1,"group_idcSLE-group_idcHD"
"FAM26F","Mono-CD16",-0.174908857179486,10.872977847197,0.156857507305651,0.693584100623092,0.888416983904378,1,"group_idcSLE-group_idcHD"
"CTSW","Mono-CD16",0.697583876690144,9.06601151448077,0.582123041965229,0.503621103365429,0.806649463724216,1,"group_idcSLE-group_idcHD"
"CFP","Mono-CD16",-0.172646844866725,11.0825330832878,0.23273644998735,0.631398484069349,0.852553819995566,1,"group_idcSLE-group_idcHD"
"LGALS3","Mono-CD16",-0.552377659936957,10.6804763031419,1.70795718070673,0.196637038059452,0.648252358362603,1,"group_idcSLE-group_idcHD"
"FKBP11","Mono-CD16",1.02672198194847,8.9321222393456,3.50831471492892,0.214725704188582,0.648252358362603,1,"group_idcSLE-group_idcHD"
"IRF8","Mono-CD16",0.312763705870302,9.57407794293179,0.215324529105182,0.644439755173552,0.86137763403488,1,"group_idcSLE-group_idcHD"
"MS4A4A","Mono-CD16",0.638411584084075,9.82911009654944,0.984259013061501,0.325453106605998,0.7526743046583,1,"group_idcSLE-group_idcHD"
"TNFSF13B","Mono-CD16",0.635978560255721,10.5359126766275,1.66999847553843,0.20161073487279,0.648252358362603,1,"group_idcSLE-group_idcHD"
"RHOC","Mono-CD16",-0.789760564331476,11.2924571819181,5.38384642967412,0.0240242452076912,0.250306662907161,1,"group_idcSLE-group_idcHD"
"CYP1B1","Mono-CD16",-0.0469240031852978,8.98757743262438,4.23583681283575e-05,0.994830465750713,0.995164163697973,1,"group_idcSLE-group_idcHD"
"HOPX","Mono-CD16",0.0837090836716625,8.97793766795904,0.0109864545827143,0.95672403269146,0.993524931524548,1,"group_idcSLE-group_idcHD"
"WARS","Mono-CD16",0.443169637449278,10.6398214438149,1.30529700058098,0.258150199930081,0.701092633427846,1,"group_idcSLE-group_idcHD"
"GPR183","Mono-CD16",-0.00302987592995807,8.96731815263695,0.00590724569037667,0.939012286335406,0.990225341482422,1,"group_idcSLE-group_idcHD"
"AP1S2","Mono-CD16",-0.380702417660372,11.0749171462218,0.99536000535162,0.32276363773269,0.751518587976185,1,"group_idcSLE-group_idcHD"
"CDKN1C","Mono-CD16",-1.21569913147336,9.89923351785854,5.75937841009641,0.0197805281087341,0.223763101109364,1,"group_idcSLE-group_idcHD"
"TUBA1B","Mono-CD16",0.388013279114401,11.212604626663,1.03534226136422,0.313320136940841,0.736493370674965,1,"group_idcSLE-group_idcHD"
"FOLR3","Mono-CD16",-0.746352141125475,8.90679438140223,2.86561492252147,0.29474663051646,0.716876247721695,1,"group_idcSLE-group_idcHD"
"S100A10","Mono-CD16",-0.198687320242103,11.9176711927165,0.347030617266317,0.558187895229064,0.821303181720626,1,"group_idcSLE-group_idcHD"
"ID1","Mono-CD16",1.9983595380683,9.06022885136246,5.46767471546018,0.0316412269759235,0.29042126459003,1,"group_idcSLE-group_idcHD"
"FGL2","Mono-CD16",0.128940729504048,10.7050598738826,0.109205331862232,0.742294298702084,0.909004995018349,1,"group_idcSLE-group_idcHD"
"CRIP1","Mono-CD16",-0.621955044505997,11.2129082831748,1.64949549774267,0.204360107787716,0.648252358362603,1,"group_idcSLE-group_idcHD"
"STXBP2","Mono-CD16",0.150921785404713,11.7580273682059,0.177891603395221,0.674819843707469,0.881840846607557,1,"group_idcSLE-group_idcHD"
"LILRB2","Mono-CD16",0.117804264729562,10.8863334758849,0.104417950826841,0.747804711417523,0.909004995018349,1,"group_idcSLE-group_idcHD"
"NPC2","Mono-CD16",-0.197492085144041,12.0255466450338,0.465198326558109,0.498039696525422,0.806649463724216,1,"group_idcSLE-group_idcHD"
"CH25H","Mono-CD16",1.00300006668049,8.92586614335065,3.43622973712779,0.214725698782386,0.648252358362603,1,"group_idcSLE-group_idcHD"
"HLA-DMA","Mono-CD16",0.426223288044035,10.2858540935142,0.698190271731663,0.406973428930375,0.782094368218508,1,"group_idcSLE-group_idcHD"
"ATF3","Mono-CD16",0.272202016780862,9.73416727337734,0.168283107271872,0.683220671304883,0.884730337274029,1,"group_idcSLE-group_idcHD"
"LAIR2","Mono-CD16",1.57541805465439,9.00970997385585,3.19052056731497,0.128633886506551,0.526615653781913,1,"group_idcSLE-group_idcHD"
"MARCKS","Mono-CD16",-0.259098313632631,10.3403594018903,0.343013647073295,0.560467704788864,0.822128646332271,1,"group_idcSLE-group_idcHD"
"CLEC7A","Mono-CD16",-0.0515154397461848,10.8959192962177,0.0227863034132442,0.880561143483948,0.96694511076749,1,"group_idcSLE-group_idcHD"
"SRGN","Mono-CD16",0.477427488625492,12.8802992712607,3.11436979376536,0.0831036723885238,0.468389355698576,1,"group_idcSLE-group_idcHD"
"C5AR1","Mono-CD16",-0.00288286993701857,10.4797681559662,5.31153872728741e-05,0.994211164742566,0.995164163697973,1,"group_idcSLE-group_idcHD"
"SERPING1","Mono-CD16",3.01105894110564,9.28888923132335,8.40041067342018,0.00561669913492581,0.153330228485094,1,"group_idcSLE-group_idcHD"
"LRRC25","Mono-CD16",0.266086659077282,10.8227029162013,0.349327723846222,0.556892184538142,0.82096343074361,1,"group_idcSLE-group_idcHD"
"CSF1R","Mono-CD16",0.011778575221601,10.3302141841958,0.000610729558417336,0.98037252658976,0.995164163697973,1,"group_idcSLE-group_idcHD"
"SPIB","Mono-CD16",-0.534371065709534,8.92495188590273,0.998423642548747,0.508993478130929,0.806649463724216,1,"group_idcSLE-group_idcHD"
"PLAC8","Mono-CD16",0.723772393351474,11.0692935402145,1.85394781889889,0.178824034029579,0.622520967045511,1,"group_idcSLE-group_idcHD"
"CES1","Mono-CD16",0.604943831986784,8.89764868880016,2.20990075976955,0.380329526514711,0.773704717551885,1,"group_idcSLE-group_idcHD"
"RP11-386I14.4","Mono-CD16",0.708484526326369,9.66943461865833,0.994615654755676,0.32294303721395,0.751518587976185,1,"group_idcSLE-group_idcHD"
"CD36","Mono-CD16",0.540670057282728,9.39054073758262,0.425988455676275,0.516656978382298,0.806649463724216,1,"group_idcSLE-group_idcHD"
"SOD2","Mono-CD16",-0.00268396343934908,11.095066250053,3.70662617978037e-05,0.995164163697973,0.995164163697973,1,"group_idcSLE-group_idcHD"
"RNASE6","Mono-CD16",1.22373605647107,9.31870877779511,2.02337123550806,0.160488278365722,0.584990806754048,1,"group_idcSLE-group_idcHD"
"GAPDH","Mono-CD16",0.0368886183047134,12.3635227712966,0.0192961370417974,0.890023404683936,0.96694511076749,1,"group_idcSLE-group_idcHD"
"CD8B","Mono-CD16",-0.746352141125475,8.90679438140223,2.86561492252147,0.29474663051646,0.716876247721695,1,"group_idcSLE-group_idcHD"
"OSM","Mono-CD16",0.53709831407795,9.18952158110654,0.471906637210079,0.494970319405378,0.806649463724216,1,"group_idcSLE-group_idcHD"
"IFIT1","Mono-CD16",3.40195207730797,9.42108466198356,8.17727386825548,0.00623653165333603,0.153330228485094,1,"group_idcSLE-group_idcHD"
"IGSF6","Mono-CD16",0.292424945118317,9.86872999129168,0.228447560603119,0.634553594560825,0.855316121339853,1,"group_idcSLE-group_idcHD"
"PILRA","Mono-CD16",-0.0685847023585588,10.8434460126493,0.0303748895108764,0.862276181739949,0.96618399648338,1,"group_idcSLE-group_idcHD"
"RBP7","Mono-CD16",-0.581413801295708,9.3214131845864,0.761506452988883,0.386615344351916,0.776336189429382,1,"group_idcSLE-group_idcHD"
"CYBB","Mono-CD16",-0.098543733179249,10.6798316389842,0.0552271660094057,0.815069616908147,0.942217429992253,1,"group_idcSLE-group_idcHD"
"NAMPT","Mono-CD16",-0.235504517430925,10.5871864128584,0.315903218366176,0.576341939218119,0.825153619548178,1,"group_idcSLE-group_idcHD"
"LTB","Mono-CD16",-0.0070544497554818,10.1610007951998,4.89588888796371e-05,0.994442274448564,0.995164163697973,1,"group_idcSLE-group_idcHD"
"CD83","Mono-CD16",-0.413049010270897,10.3501682614497,0.788799274801949,0.378294446035048,0.773704717551885,1,"group_idcSLE-group_idcHD"
"BLVRB","Mono-CD16",0.522674613922119,10.05925869814,0.838561794329364,0.363768141322258,0.773704717551885,1,"group_idcSLE-group_idcHD"
"C19orf10","Mono-CD16",0.294823260686858,9.68039268761576,0.246943783274274,0.621197112249397,0.845909608299684,1,"group_idcSLE-group_idcHD"
"MT1E","Mono-CD16",0.604472789416172,9.0488087939992,0.705473452149245,0.404552462551955,0.782094368218508,1,"group_idcSLE-group_idcHD"
"NCF1","Mono-CD16",2.68752343440936,10.2391959927583,15.2749790438934,0.000254917261643601,0.0393082417454433,1,"group_idcSLE-group_idcHD"
"IGFBP7","Mono-CD16",0.221393797171194,9.1394476216935,0.105684234994297,0.746333796592568,0.909004995018349,1,"group_idcSLE-group_idcHD"
"CLEC12A","Mono-CD16",0.303241778776009,10.3937069735472,0.320826290731041,0.573393740793755,0.825153619548178,1,"group_idcSLE-group_idcHD"
"DUSP6","Mono-CD16",-0.363661537844612,10.2738292420585,0.518368676354931,0.474558061851082,0.806649463724216,1,"group_idcSLE-group_idcHD"
"TNFRSF4","Mono-CD16",0.838927105316815,8.91357449579881,3.002503194751,0.282618306738044,0.716876247721695,1,"group_idcSLE-group_idcHD"
"JUN","Mono-CD16",0.491347880223902,10.5946672755075,0.76809664588902,0.384582197267021,0.776336189429382,1,"group_idcSLE-group_idcHD"
"FCER2","Mono-CD16",1.55955530997396,8.99435468949526,4.08330227533564,0.100743503407205,0.473643407194234,1,"group_idcSLE-group_idcHD"
"HCK","Mono-CD16",0.563969690153858,10.7248241535735,2.06807677642937,0.156023244279042,0.58395107446185,1,"group_idcSLE-group_idcHD"
"PDIA4","Mono-CD16",1.54897391889046,9.24204199333253,4.01884746275039,0.063988578858908,0.407728878514199,1,"group_idcSLE-group_idcHD"
"TCN2","Mono-CD16",2.97583531724225,9.27833905243978,8.13360309775428,0.00636609224362554,0.153330228485094,1,"group_idcSLE-group_idcHD"
"FPR1","Mono-CD16",0.741109546859598,9.78475807073768,1.49455591375576,0.226674554154223,0.667046111652312,1,"group_idcSLE-group_idcHD"
"TNNT1","Mono-CD16",0.449358822101374,9.01408041682703,0.452560769680422,0.503911356660734,0.806649463724216,1,"group_idcSLE-group_idcHD"
"TPPP3","Mono-CD16",-0.722706744156384,9.93102572193419,1.57148827167067,0.215243325215079,0.648252358362603,1,"group_idcSLE-group_idcHD"
"LINC00926","Mono-CD16",-1.20574711696137,8.88505100250212,8.79043137027648,0.061905906746324,0.403346551636872,1,"group_idcSLE-group_idcHD"
"RHOB","Mono-CD16",1.63918036632354,10.3413207663878,7.81586571314216,0.00709914673828525,0.157516068231686,1,"group_idcSLE-group_idcHD"
"LILRA5","Mono-CD16",0.125788651365514,10.4409617687715,0.0856542374596976,0.770867178862895,0.918094126720379,1,"group_idcSLE-group_idcHD"
"NCF2","Mono-CD16",0.367601808478939,10.2418474743871,0.510100428853845,0.478086970576841,0.806649463724216,1,"group_idcSLE-group_idcHD"
"SLC7A7","Mono-CD16",0.405896798126953,10.7385872237069,1.04805066154939,0.310395731283326,0.734095425826517,1,"group_idcSLE-group_idcHD"
"TMEM176A","Mono-CD16",-0.00324716094844172,9.34066938573518,0.000110473634282753,0.991651545042359,0.995164163697973,1,"group_idcSLE-group_idcHD"
"FCGR1A","Mono-CD16",1.12078956059569,9.32842885719153,1.92179294268842,0.171200495681,0.602719553287906,1,"group_idcSLE-group_idcHD"
"PHACTR1","Mono-CD16",0.077205939080095,9.52718947592717,0.0115682538764765,0.914735718177093,0.978170927482024,1,"group_idcSLE-group_idcHD"
"HLA-DMB","Mono-CD16",0.563483403908417,9.77256246870418,0.797656347806407,0.375649354954754,0.773704717551885,1,"group_idcSLE-group_idcHD"
"VAMP5","Mono-CD16",1.55141692173185,10.8273988133661,8.49175128921053,0.00513320537967517,0.153330228485094,1,"group_idcSLE-group_idcHD"
"PPIB","Mono-CD16",0.0913141069511228,10.1930938306314,0.0402535529337465,0.841718684804763,0.9557659881951,1,"group_idcSLE-group_idcHD"
"IL32","Mono-CD16",1.2842560776199,9.37187024741479,2.54261802755744,0.116487424601855,0.516159795218566,1,"group_idcSLE-group_idcHD"
"BANK1","Mono-CD16",-1.20367354440337,8.95618894315489,4.37347744466882,0.138403052403413,0.550045120634184,1,"group_idcSLE-group_idcHD"
"CEBPB","Mono-CD16",0.422374372219003,11.5317254900438,1.12558729615177,0.293311259479741,0.716876247721695,1,"group_idcSLE-group_idcHD"
"HBEGF","Mono-CD16",-0.37547897852067,9.36745392225278,0.333165160853832,0.566134174455293,0.823398059151747,1,"group_idcSLE-group_idcHD"
"DUSP2","Mono-CD16",0.0906172081479432,9.8421128509225,0.0190133656347268,0.890826970747168,0.96694511076749,1,"group_idcSLE-group_idcHD"
"MGST1","Mono-CD16",0.498206318455855,9.0236388451686,0.468128921683986,0.503621096513808,0.806649463724216,1,"group_idcSLE-group_idcHD"
"IL2RB","Mono-CD16",1.57973027714554,8.99759705455152,3.71118219626053,0.100743503128032,0.473643407194234,1,"group_idcSLE-group_idcHD"
"HSPA1A","Mono-CD16",1.05022738081469,9.59016607246576,1.3667400068598,0.247366881754663,0.698503781678003,1,"group_idcSLE-group_idcHD"
"TCF4","Mono-CD16",0.452145069742931,9.03231519015646,0.436726140655328,0.511439363575841,0.806649463724216,1,"group_idcSLE-group_idcHD"
"CLEC4E","Mono-CD16",2.11512915953081,9.08464865272238,5.48015683488899,0.0316412272705091,0.29042126459003,1,"group_idcSLE-group_idcHD"
"GSTP1","Mono-CD16",-0.289016927958486,11.5245194674189,0.655586257661134,0.421578612225284,0.786642972589782,1,"group_idcSLE-group_idcHD"
"CAPG","Mono-CD16",0.370533813113528,9.65093286568715,0.339119561897469,0.56269500224769,0.822969037832604,1,"group_idcSLE-group_idcHD"
"MPEG1","Mono-CD16",-0.0741642718924301,10.1702234958352,0.0258514194325206,0.872847224734768,0.96694511076749,1,"group_idcSLE-group_idcHD"
"CD8A","Mono-CD16",-0.123148547242283,8.95721867182515,0.0372680007805297,0.885227998007787,0.96694511076749,1,"group_idcSLE-group_idcHD"
"GBP1","Mono-CD16",0.738779619003473,9.99499282577533,1.60670393399132,0.210245448361746,0.648252358362603,1,"group_idcSLE-group_idcHD"
"ALDH2","Mono-CD16",1.83685468715066,9.30284196454072,4.40689381106554,0.0403527391579283,0.323067843035081,1,"group_idcSLE-group_idcHD"
"ANXA1","Mono-CD16",0.86420905349384,11.246269280917,2.68211525089564,0.107135904133767,0.490140153800791,1,"group_idcSLE-group_idcHD"
"PYCARD","Mono-CD16",-0.383251944016354,11.1667897648021,1.45010405727374,0.233619132642178,0.682274057829996,1,"group_idcSLE-group_idcHD"
"LY6E","Mono-CD16",1.49741344460458,12.5445270308393,12.5742745748483,0.000802810366690148,0.0459588356001121,1,"group_idcSLE-group_idcHD"
"ID2","Mono-CD16",0.533777758367663,11.2424837170305,1.57988958716764,0.214038011122787,0.648252358362603,1,"group_idcSLE-group_idcHD"
"RGCC","Mono-CD16",-2.36014513591442,9.28010683234289,13.5484970885392,0.000527281104109603,0.0459588356001121,1,"group_idcSLE-group_idcHD"
"RNF130","Mono-CD16",-0.0786757778319362,10.5530627241684,0.0305047792496301,0.861985055220235,0.96618399648338,1,"group_idcSLE-group_idcHD"
"IL1RN","Mono-CD16",1.46290237607494,8.97737588413577,4.2968213060365,0.100743501990729,0.473643407194234,1,"group_idcSLE-group_idcHD"
